Location,Month,Prices
"Charlottetown, Prince Edward Island",Mar-98,34.8
"Charlottetown, Prince Edward Island",Apr-98,34
"Charlottetown, Prince Edward Island",May-98,31.1
"Charlottetown, Prince Edward Island",Jun-98,31.1
"Charlottetown, Prince Edward Island",Jul-98,31.1
"Charlottetown, Prince Edward Island",Aug-98,31.1
"Charlottetown, Prince Edward Island",Sep-98,29.9
"Charlottetown, Prince Edward Island",Oct-98,29.9
"Charlottetown, Prince Edward Island",Nov-98,31.1
"Charlottetown, Prince Edward Island",Dec-98,31.1
"Charlottetown, Prince Edward Island",Jan-99,30.3
"Charlottetown, Prince Edward Island",Feb-99,30.3
"Charlottetown, Prince Edward Island",Mar-99,28.6
"Charlottetown, Prince Edward Island",Apr-99,28.6
"Charlottetown, Prince Edward Island",May-99,29.5
"Charlottetown, Prince Edward Island",Jun-99,29.5
"Charlottetown, Prince Edward Island",Jul-99,29.5
"Charlottetown, Prince Edward Island",Aug-99,33.8
"Charlottetown, Prince Edward Island",Sep-99,36
"Charlottetown, Prince Edward Island",Oct-99,36
"Charlottetown, Prince Edward Island",Nov-99,40.5
"Charlottetown, Prince Edward Island",Dec-99,40.5
"Charlottetown, Prince Edward Island",Jan-00,42.3
"Charlottetown, Prince Edward Island",Feb-00,42.3
"Charlottetown, Prince Edward Island",Mar-00,46.8
"Charlottetown, Prince Edward Island",Apr-00,46.8
"Charlottetown, Prince Edward Island",May-00,48.9
"Charlottetown, Prince Edward Island",Jun-00,48.9
"Charlottetown, Prince Edward Island",Jul-00,48.9
"Charlottetown, Prince Edward Island",Aug-00,48.9
"Charlottetown, Prince Edward Island",Sep-00,50.2
"Charlottetown, Prince Edward Island",Oct-00,52.3
"Charlottetown, Prince Edward Island",Nov-00,55.2
"Charlottetown, Prince Edward Island",Dec-00,53.8
"Charlottetown, Prince Edward Island",Jan-01,56.5
"Charlottetown, Prince Edward Island",Feb-01,50.7
"Charlottetown, Prince Edward Island",Mar-01,50.7
"Charlottetown, Prince Edward Island",Apr-01,53.4
"Charlottetown, Prince Edward Island",May-01,52.3
"Charlottetown, Prince Edward Island",Jun-01,52.3
"Charlottetown, Prince Edward Island",Jul-01,52.3
"Charlottetown, Prince Edward Island",Aug-01,52.3
"Charlottetown, Prince Edward Island",Sep-01,49.8
"Charlottetown, Prince Edward Island",Oct-01,51.4
"Charlottetown, Prince Edward Island",Nov-01,48.2
"Charlottetown, Prince Edward Island",Dec-01,45.8
"Charlottetown, Prince Edward Island",Jan-02,42.6
"Charlottetown, Prince Edward Island",Feb-02,40.7
"Charlottetown, Prince Edward Island",Mar-02,40.7
"Charlottetown, Prince Edward Island",Apr-02,44.1
"Charlottetown, Prince Edward Island",May-02,47.3
"Charlottetown, Prince Edward Island",Jun-02,47.3
"Charlottetown, Prince Edward Island",Jul-02,47.3
"Charlottetown, Prince Edward Island",Aug-02,47.3
"Charlottetown, Prince Edward Island",Sep-02,47.9
"Charlottetown, Prince Edward Island",Oct-02,51.3
"Charlottetown, Prince Edward Island",Nov-02,52.7
"Charlottetown, Prince Edward Island",Dec-02,49.2
"Charlottetown, Prince Edward Island",Jan-03,52.1
"Charlottetown, Prince Edward Island",Feb-03,57.8
"Charlottetown, Prince Edward Island",Mar-03,68.2
"Charlottetown, Prince Edward Island",Apr-03,64.6
"Charlottetown, Prince Edward Island",May-03,51.6
"Charlottetown, Prince Edward Island",Jun-03,51.6
"Charlottetown, Prince Edward Island",Jul-03,51.6
"Charlottetown, Prince Edward Island",Aug-03,51.6
"Charlottetown, Prince Edward Island",Sep-03,49
"Charlottetown, Prince Edward Island",Oct-03,46.9
"Charlottetown, Prince Edward Island",Nov-03,48.2
"Charlottetown, Prince Edward Island",Dec-03,48.2
"Charlottetown, Prince Edward Island",Jan-04,50.7
"Charlottetown, Prince Edward Island",Feb-04,53.3
"Charlottetown, Prince Edward Island",Mar-04,53.3
"Charlottetown, Prince Edward Island",Apr-04,53.3
"Charlottetown, Prince Edward Island",May-04,52.2
"Charlottetown, Prince Edward Island",Jun-04,52.2
"Charlottetown, Prince Edward Island",Jul-04,52.2
"Charlottetown, Prince Edward Island",Aug-04,52.2
"Charlottetown, Prince Edward Island",Sep-04,61.4
"Charlottetown, Prince Edward Island",Oct-04,62.7
"Charlottetown, Prince Edward Island",Nov-04,71
"Charlottetown, Prince Edward Island",Dec-04,67.1
"Charlottetown, Prince Edward Island",Jan-05,63.9
"Charlottetown, Prince Edward Island",Feb-05,63.9
"Charlottetown, Prince Edward Island",Mar-05,67.6
"Charlottetown, Prince Edward Island",Apr-05,73.8
"Charlottetown, Prince Edward Island",May-05,73.8
"Charlottetown, Prince Edward Island",Jun-05,73.8
"Charlottetown, Prince Edward Island",Jul-05,73.8
"Charlottetown, Prince Edward Island",Aug-05,73.8
"Charlottetown, Prince Edward Island",Sep-05,82.9
"Charlottetown, Prince Edward Island",Oct-05,85
"Charlottetown, Prince Edward Island",Nov-05,79.7
"Charlottetown, Prince Edward Island",Dec-05,73.8
"Charlottetown, Prince Edward Island",Jan-06,73.8
"Charlottetown, Prince Edward Island",Feb-06,77
"Charlottetown, Prince Edward Island",Mar-06,73.4
"Charlottetown, Prince Edward Island",Apr-06,79.5
"Charlottetown, Prince Edward Island",May-06,84.5
"Charlottetown, Prince Edward Island",Jun-06,84.5
"Charlottetown, Prince Edward Island",Jul-06,83.7
"Charlottetown, Prince Edward Island",Aug-06,83.7
"Charlottetown, Prince Edward Island",Sep-06,78.9
"Charlottetown, Prince Edward Island",Oct-06,68.7
"Charlottetown, Prince Edward Island",Nov-06,68.7
"Charlottetown, Prince Edward Island",Dec-06,74.5
"Charlottetown, Prince Edward Island",Jan-07,74.5
"Charlottetown, Prince Edward Island",Feb-07,74
"Charlottetown, Prince Edward Island",Mar-07,77.1
"Charlottetown, Prince Edward Island",Apr-07,77.1
"Charlottetown, Prince Edward Island",May-07,78.2
"Charlottetown, Prince Edward Island",Jun-07,78.2
"Charlottetown, Prince Edward Island",Jul-07,78.2
"Charlottetown, Prince Edward Island",Aug-07,78.2
"Charlottetown, Prince Edward Island",Sep-07,77
"Charlottetown, Prince Edward Island",Oct-07,81.8
"Charlottetown, Prince Edward Island",Nov-07,84.5
"Charlottetown, Prince Edward Island",Dec-07,93.2
"Charlottetown, Prince Edward Island",Jan-08,93.1
"Charlottetown, Prince Edward Island",Feb-08,92.1
"Charlottetown, Prince Edward Island",Mar-08,98.4
"Charlottetown, Prince Edward Island",Apr-08,108.7
"Charlottetown, Prince Edward Island",May-08,112.4
"Charlottetown, Prince Edward Island",Jun-08,112.4
"Charlottetown, Prince Edward Island",Jul-08,112.4
"Charlottetown, Prince Edward Island",Aug-08,112.4
"Charlottetown, Prince Edward Island",Sep-08,114.2
"Charlottetown, Prince Edward Island",Oct-08,103.2
"Charlottetown, Prince Edward Island",Nov-08,91.3
"Charlottetown, Prince Edward Island",Dec-08,76.8
"Charlottetown, Prince Edward Island",Jan-09,73.7
"Charlottetown, Prince Edward Island",Feb-09,71.5
"Charlottetown, Prince Edward Island",Mar-09,65.5
"Charlottetown, Prince Edward Island",Apr-09,68.6
"Charlottetown, Prince Edward Island",May-09,66.5
"Charlottetown, Prince Edward Island",Jun-09,66.5
"Charlottetown, Prince Edward Island",Jul-09,66.5
"Charlottetown, Prince Edward Island",Aug-09,66.5
"Charlottetown, Prince Edward Island",Sep-09,78.1
"Charlottetown, Prince Edward Island",Oct-09,72.7
"Charlottetown, Prince Edward Island",Nov-09,83.8
"Charlottetown, Prince Edward Island",Dec-09,81.9
"Charlottetown, Prince Edward Island",Jan-10,82.7
"Charlottetown, Prince Edward Island",Feb-10,78.9
"Charlottetown, Prince Edward Island",Mar-10,82.2
"Charlottetown, Prince Edward Island",Apr-10,82.2
"Charlottetown, Prince Edward Island",May-10,83.3
"Charlottetown, Prince Edward Island",Jun-10,83.3
"Charlottetown, Prince Edward Island",Jul-10,83.3
"Charlottetown, Prince Edward Island",Aug-10,83.3
"Charlottetown, Prince Edward Island",Sep-10,79.1
"Charlottetown, Prince Edward Island",Oct-10,85.4
"Charlottetown, Prince Edward Island",Nov-10,85.9
"Charlottetown, Prince Edward Island",Dec-10,89
"Charlottetown, Prince Edward Island",Jan-11,91.7
"Charlottetown, Prince Edward Island",Feb-11,97
"Charlottetown, Prince Edward Island",Mar-11,102.8
"Charlottetown, Prince Edward Island",Apr-11,108
"Charlottetown, Prince Edward Island",May-11,108.3
"Charlottetown, Prince Edward Island",Jun-11,108.3
"Charlottetown, Prince Edward Island",Jul-11,108.3
"Charlottetown, Prince Edward Island",Aug-11,108.3
"Charlottetown, Prince Edward Island",Sep-11,104.6
"Charlottetown, Prince Edward Island",Oct-11,104.6
"Charlottetown, Prince Edward Island",Nov-11,107.5
"Charlottetown, Prince Edward Island",Dec-11,110
"Charlottetown, Prince Edward Island",Jan-12,104.3
"Charlottetown, Prince Edward Island",Feb-12,111.6
"Charlottetown, Prince Edward Island",Mar-12,114.1
"Charlottetown, Prince Edward Island",Apr-12,113.1
"Charlottetown, Prince Edward Island",May-12,108.9
"Charlottetown, Prince Edward Island",Jun-12,108.9
"Charlottetown, Prince Edward Island",Jul-12,108.9
"Charlottetown, Prince Edward Island",Aug-12,108.9
"Charlottetown, Prince Edward Island",Sep-12,110.6
"Charlottetown, Prince Edward Island",Oct-12,110.6
"Charlottetown, Prince Edward Island",Nov-12,112.7
"Charlottetown, Prince Edward Island",Dec-12,110.6
"Charlottetown, Prince Edward Island",Jan-13,111.6
"Charlottetown, Prince Edward Island",Feb-13,115.8
"Charlottetown, Prince Edward Island",Mar-13,118.5
"Charlottetown, Prince Edward Island",Apr-13,111.6
"Charlottetown, Prince Edward Island",May-13,103.7
"Charlottetown, Prince Edward Island",Jun-13,101.6
"Charlottetown, Prince Edward Island",Jul-13,104.8
"Charlottetown, Prince Edward Island",Aug-13,107.1
"Charlottetown, Prince Edward Island",Sep-13,111.3
"Charlottetown, Prince Edward Island",Oct-13,110.3
"Charlottetown, Prince Edward Island",Nov-13,113.2
"Charlottetown, Prince Edward Island",Dec-13,117.4
"Charlottetown, Prince Edward Island",Jan-14,121.1
"Charlottetown, Prince Edward Island",Feb-14,125.3
"Charlottetown, Prince Edward Island",Mar-14,127.4
"Charlottetown, Prince Edward Island",Apr-14,119
"Charlottetown, Prince Edward Island",May-14,115.8
"Charlottetown, Prince Edward Island",Jun-14,112.1
"Charlottetown, Prince Edward Island",Jul-14,112.1
"Charlottetown, Prince Edward Island",Aug-14,107.4
"Charlottetown, Prince Edward Island",Sep-14,108.5
"Charlottetown, Prince Edward Island",Oct-14,107.4
"Charlottetown, Prince Edward Island",Nov-14,101.1
"Charlottetown, Prince Edward Island",Dec-14,99
"Charlottetown, Prince Edward Island",Jan-15,90.5
"Charlottetown, Prince Edward Island",Feb-15,92.9
"Charlottetown, Prince Edward Island",Mar-15,104.2
"Charlottetown, Prince Edward Island",Apr-15,91
"Charlottetown, Prince Edward Island",May-15,87.9
"Charlottetown, Prince Edward Island",Jun-15,87.9
"Charlottetown, Prince Edward Island",Jul-15,85.3
"Charlottetown, Prince Edward Island",Aug-15,81.8
"Charlottetown, Prince Edward Island",Sep-15,74.4
"Charlottetown, Prince Edward Island",Oct-15,83.9
"Charlottetown, Prince Edward Island",Nov-15,83.9
"Charlottetown, Prince Edward Island",Dec-15,81.9
"Charlottetown, Prince Edward Island",Jan-16,74.1
"Charlottetown, Prince Edward Island",Feb-16,73.1
"Charlottetown, Prince Edward Island",Mar-16,73.1
"Charlottetown, Prince Edward Island",Apr-16,76.3
"Charlottetown, Prince Edward Island",May-16,71.1
"Charlottetown, Prince Edward Island",Jun-16,74.8
"Charlottetown, Prince Edward Island",Jul-16,74.8
"Charlottetown, Prince Edward Island",Aug-16,70
"Charlottetown, Prince Edward Island",Sep-16,73.7
"Charlottetown, Prince Edward Island",Oct-16,79.1
"Charlottetown, Prince Edward Island",Nov-16,87.5
"Charlottetown, Prince Edward Island",Dec-16,82.8
"Charlottetown, Prince Edward Island",Jan-17,86
"Charlottetown, Prince Edward Island",Feb-17,83.4
"Charlottetown, Prince Edward Island",Mar-17,83.6
"Charlottetown, Prince Edward Island",Apr-17,82.3
"Charlottetown, Prince Edward Island",May-17,80.4
"Charlottetown, Prince Edward Island",Jun-17,77.9
"Charlottetown, Prince Edward Island",Jul-17,72.9
"Charlottetown, Prince Edward Island",Aug-17,75.9
"Charlottetown, Prince Edward Island",Sep-17,80.1
"Charlottetown, Prince Edward Island",Oct-17,82.7
"Charlottetown, Prince Edward Island",Nov-17,88.9
"Charlottetown, Prince Edward Island",Dec-17,91.6
"Charlottetown, Prince Edward Island",Jan-18,95
"Charlottetown, Prince Edward Island",Feb-18,93.7
"Charlottetown, Prince Edward Island",Mar-18,93.8
"Charlottetown, Prince Edward Island",Apr-18,96.8
"Charlottetown, Prince Edward Island",May-18,100.5
"Charlottetown, Prince Edward Island",Jun-18,102.2
"Charlottetown, Prince Edward Island",Jul-18,100.9
"Charlottetown, Prince Edward Island",Aug-18,99
"Charlottetown, Prince Edward Island",Sep-18,99
"Charlottetown, Prince Edward Island",Oct-18,107.7
"Charlottetown, Prince Edward Island",Nov-18,108.2
"Charlottetown, Prince Edward Island",Dec-18,93.9
"Charlottetown, Prince Edward Island",Jan-19,88.6
"Charlottetown, Prince Edward Island",Feb-19,96.5
"Charlottetown, Prince Edward Island",Mar-19,98.2
"Charlottetown, Prince Edward Island",Apr-19,99.2
"Charlottetown, Prince Edward Island",May-19,103.7
"Charlottetown, Prince Edward Island",Jun-19,96.5
"Charlottetown, Prince Edward Island",Jul-19,97.8
"Charlottetown, Prince Edward Island",Aug-19,92.5
"Charlottetown, Prince Edward Island",Sep-19,95.2
"Charlottetown, Prince Edward Island",Oct-19,99.4
"Charlottetown, Prince Edward Island",Nov-19,100.5
"Charlottetown, Prince Edward Island",Dec-19,101.5
"Charlottetown, Prince Edward Island",Jan-20,104.7
"Charlottetown, Prince Edward Island",Feb-20,89.4
"Charlottetown, Prince Edward Island",Mar-20,79.8
"Charlottetown, Prince Edward Island",Apr-20,67.3
"Charlottetown, Prince Edward Island",May-20,55.7
"Charlottetown, Prince Edward Island",Jun-20,60.7
"Charlottetown, Prince Edward Island",Jul-20,70.1
"Charlottetown, Prince Edward Island",Aug-20,70.1
"Charlottetown, Prince Edward Island",Sep-20,69.1
"Charlottetown, Prince Edward Island",Oct-20,69.9
"Charlottetown, Prince Edward Island",Nov-20,70.1
"Charlottetown, Prince Edward Island",Dec-20,77.1
"Charlottetown, Prince Edward Island",Jan-21,81.3
"Charlottetown, Prince Edward Island",Feb-21,88.3
"Charlottetown, Prince Edward Island",Mar-21,96.2
"Charlottetown, Prince Edward Island",Apr-21,99.3
"Charlottetown, Prince Edward Island",May-21,94.1
"Charlottetown, Prince Edward Island",Jun-21,97.2
"Charlottetown, Prince Edward Island",Jul-21,101.4
"Charlottetown, Prince Edward Island",Aug-21,103.6
"Charlottetown, Prince Edward Island",Sep-21,105.4
"Charlottetown, Prince Edward Island",Oct-21,117.5
"Charlottetown, Prince Edward Island",Nov-21,120.1
"Charlottetown, Prince Edward Island",Dec-21,108
"Charlottetown, Prince Edward Island",Jan-22,127.3
"Charlottetown, Prince Edward Island",Feb-22,130.2
"Charlottetown, Prince Edward Island",Mar-22,161.2
"Charlottetown, Prince Edward Island",Apr-22,164.1
"Charlottetown, Prince Edward Island",May-22,207.2
"Charlottetown, Prince Edward Island",Jun-22,169.4
"Charlottetown, Prince Edward Island",Jul-22,162
"Charlottetown, Prince Edward Island",Aug-22,142.6
"Charlottetown, Prince Edward Island",Sep-22,155.2
"Charlottetown, Prince Edward Island",Oct-22,182.3
"Charlottetown, Prince Edward Island",Nov-22,214.3
"Charlottetown, Prince Edward Island",Dec-22,172.2
"Charlottetown, Prince Edward Island",Jan-23,165.6
"Charlottetown, Prince Edward Island",Feb-23,176.4
"Charlottetown, Prince Edward Island",Mar-23,140.8
"Charlottetown, Prince Edward Island",Apr-23,119.4
"Charlottetown, Prince Edward Island",May-23,100.5
"Charlottetown, Prince Edward Island",Jun-23,98.4
"Charlottetown, Prince Edward Island",Jul-23,128.4
"Charlottetown, Prince Edward Island",Aug-23,153.1
"Charlottetown, Prince Edward Island",Sep-23,159.5
"Charlottetown, Prince Edward Island",Oct-23,161.6
"Charlottetown, Prince Edward Island",Nov-23,149.3
"Charlottetown, Prince Edward Island",Dec-23,146.2
"Charlottetown, Prince Edward Island",Jan-24,143.1
"Charlottetown, Prince Edward Island",Feb-24,143.9
"Charlottetown, Prince Edward Island",Mar-24,143.9
,,
"Halifax, Nova Scotia",Jan-90,29.6
"Halifax, Nova Scotia",Feb-90,31.5
"Halifax, Nova Scotia",Mar-90,32.1
"Halifax, Nova Scotia",Apr-90,32.1
"Halifax, Nova Scotia",May-90,32.1
"Halifax, Nova Scotia",Jun-90,32.1
"Halifax, Nova Scotia",Jul-90,32.1
"Halifax, Nova Scotia",Aug-90,32.1
"Halifax, Nova Scotia",Sep-90,32.1
"Halifax, Nova Scotia",Oct-90,32.1
"Halifax, Nova Scotia",Nov-90,39
"Halifax, Nova Scotia",Dec-90,43
"Halifax, Nova Scotia",Jan-91,46
"Halifax, Nova Scotia",Feb-91,43
"Halifax, Nova Scotia",Mar-91,39.9
"Halifax, Nova Scotia",Apr-91,34.9
"Halifax, Nova Scotia",May-91,34.9
"Halifax, Nova Scotia",Jun-91,34.9
"Halifax, Nova Scotia",Jul-91,34.9
"Halifax, Nova Scotia",Aug-91,34.9
"Halifax, Nova Scotia",Sep-91,34.9
"Halifax, Nova Scotia",Oct-91,34.9
"Halifax, Nova Scotia",Nov-91,36.5
"Halifax, Nova Scotia",Dec-91,36.5
"Halifax, Nova Scotia",Jan-92,36.5
"Halifax, Nova Scotia",Feb-92,36.5
"Halifax, Nova Scotia",Mar-92,36.5
"Halifax, Nova Scotia",Apr-92,36.5
"Halifax, Nova Scotia",May-92,36.5
"Halifax, Nova Scotia",Jun-92,36.5
"Halifax, Nova Scotia",Jul-92,36.5
"Halifax, Nova Scotia",Aug-92,36.5
"Halifax, Nova Scotia",Sep-92,36.5
"Halifax, Nova Scotia",Oct-92,36.5
"Halifax, Nova Scotia",Nov-92,36.5
"Halifax, Nova Scotia",Dec-92,36.5
"Halifax, Nova Scotia",Jan-93,36.5
"Halifax, Nova Scotia",Feb-93,36.5
"Halifax, Nova Scotia",Mar-93,36.5
"Halifax, Nova Scotia",Apr-93,36.5
"Halifax, Nova Scotia",May-93,36.5
"Halifax, Nova Scotia",Jun-93,36.5
"Halifax, Nova Scotia",Jul-93,36.5
"Halifax, Nova Scotia",Aug-93,36.5
"Halifax, Nova Scotia",Sep-93,36.5
"Halifax, Nova Scotia",Oct-93,36.5
"Halifax, Nova Scotia",Nov-93,36.5
"Halifax, Nova Scotia",Dec-93,36.5
"Halifax, Nova Scotia",Jan-94,36.5
"Halifax, Nova Scotia",Feb-94,36.5
"Halifax, Nova Scotia",Mar-94,33.3
"Halifax, Nova Scotia",Apr-94,33.3
"Halifax, Nova Scotia",May-94,33.3
"Halifax, Nova Scotia",Jun-94,33.3
"Halifax, Nova Scotia",Jul-94,33.3
"Halifax, Nova Scotia",Aug-94,33.3
"Halifax, Nova Scotia",Sep-94,33.3
"Halifax, Nova Scotia",Oct-94,33.3
"Halifax, Nova Scotia",Nov-94,33.3
"Halifax, Nova Scotia",Dec-94,33.3
"Halifax, Nova Scotia",Jan-95,33.4
