Location,Month,Prices
"Charlottetown, Prince Edward Island",May-98,56.5
"Charlottetown, Prince Edward Island",Jun-98,56.5
"Charlottetown, Prince Edward Island",Jul-98,56.7
"Charlottetown, Prince Edward Island",Aug-98,56.2
"Charlottetown, Prince Edward Island",Sep-98,54.3
"Charlottetown, Prince Edward Island",Oct-98,53.9
"Charlottetown, Prince Edward Island",Nov-98,55
"Charlottetown, Prince Edward Island",Dec-98,55
"Charlottetown, Prince Edward Island",Jan-99,53.9
"Charlottetown, Prince Edward Island",Feb-99,53.8
"Charlottetown, Prince Edward Island",Mar-99,51.7
"Charlottetown, Prince Edward Island",Apr-99,52.1
"Charlottetown, Prince Edward Island",May-99,53.1
"Charlottetown, Prince Edward Island",Jun-99,53.5
"Charlottetown, Prince Edward Island",Jul-99,56.7
"Charlottetown, Prince Edward Island",Aug-99,57.8
"Charlottetown, Prince Edward Island",Sep-99,60.4
"Charlottetown, Prince Edward Island",Oct-99,60.9
"Charlottetown, Prince Edward Island",Nov-99,65.4
"Charlottetown, Prince Edward Island",Dec-99,65.4
"Charlottetown, Prince Edward Island",Jan-00,67.4
"Charlottetown, Prince Edward Island",Feb-00,67.5
"Charlottetown, Prince Edward Island",Mar-00,69.6
"Charlottetown, Prince Edward Island",Apr-00,69.8
"Charlottetown, Prince Edward Island",May-00,72.4
"Charlottetown, Prince Edward Island",Jun-00,73.8
"Charlottetown, Prince Edward Island",Jul-00,73.7
"Charlottetown, Prince Edward Island",Aug-00,78.5
"Charlottetown, Prince Edward Island",Sep-00,77
"Charlottetown, Prince Edward Island",Oct-00,79.1
"Charlottetown, Prince Edward Island",Nov-00,82.1
"Charlottetown, Prince Edward Island",Dec-00,80.8
"Charlottetown, Prince Edward Island",Jan-01,83.4
"Charlottetown, Prince Edward Island",Feb-01,74.5
"Charlottetown, Prince Edward Island",Mar-01,74.4
"Charlottetown, Prince Edward Island",Apr-01,76.8
"Charlottetown, Prince Edward Island",May-01,79.1
"Charlottetown, Prince Edward Island",Jun-01,80.6
"Charlottetown, Prince Edward Island",Jul-01,80.5
"Charlottetown, Prince Edward Island",Aug-01,77.2
"Charlottetown, Prince Edward Island",Sep-01,73.5
"Charlottetown, Prince Edward Island",Oct-01,75
"Charlottetown, Prince Edward Island",Nov-01,71.8
"Charlottetown, Prince Edward Island",Dec-01,66.2
"Charlottetown, Prince Edward Island",Jan-02,63.6
"Charlottetown, Prince Edward Island",Feb-02,63.6
"Charlottetown, Prince Edward Island",Mar-02,64.2
"Charlottetown, Prince Edward Island",Apr-02,69.4
"Charlottetown, Prince Edward Island",May-02,74.8
"Charlottetown, Prince Edward Island",Jun-02,72.7
"Charlottetown, Prince Edward Island",Jul-02,71.8
"Charlottetown, Prince Edward Island",Aug-02,76
"Charlottetown, Prince Edward Island",Sep-02,77.7
"Charlottetown, Prince Edward Island",Oct-02,79.1
"Charlottetown, Prince Edward Island",Nov-02,81.7
"Charlottetown, Prince Edward Island",Dec-02,79.2
"Charlottetown, Prince Edward Island",Jan-03,78.1
"Charlottetown, Prince Edward Island",Feb-03,83.1
"Charlottetown, Prince Edward Island",Mar-03,88
"Charlottetown, Prince Edward Island",Apr-03,86.8
"Charlottetown, Prince Edward Island",May-03,78.7
"Charlottetown, Prince Edward Island",Jun-03,74
"Charlottetown, Prince Edward Island",Jul-03,74
"Charlottetown, Prince Edward Island",Aug-03,76.2
"Charlottetown, Prince Edward Island",Sep-03,81.6
"Charlottetown, Prince Edward Island",Oct-03,79.9
"Charlottetown, Prince Edward Island",Nov-03,76.1
"Charlottetown, Prince Edward Island",Dec-03,73.9
"Charlottetown, Prince Edward Island",Jan-04,73.9
"Charlottetown, Prince Edward Island",Feb-04,78.1
"Charlottetown, Prince Edward Island",Mar-04,81.9
"Charlottetown, Prince Edward Island",Apr-04,88.6
"Charlottetown, Prince Edward Island",May-04,91.8
"Charlottetown, Prince Edward Island",Jun-04,99
"Charlottetown, Prince Edward Island",Jul-04,93.9
"Charlottetown, Prince Edward Island",Aug-04,92.9
"Charlottetown, Prince Edward Island",Sep-04,92.8
"Charlottetown, Prince Edward Island",Oct-04,93
"Charlottetown, Prince Edward Island",Nov-04,95.8
"Charlottetown, Prince Edward Island",Dec-04,89.5
"Charlottetown, Prince Edward Island",Jan-05,85.7
"Charlottetown, Prince Edward Island",Feb-05,88.3
"Charlottetown, Prince Edward Island",Mar-05,91.7
"Charlottetown, Prince Edward Island",Apr-05,98.4
"Charlottetown, Prince Edward Island",May-05,102.4
"Charlottetown, Prince Edward Island",Jun-05,99.6
"Charlottetown, Prince Edward Island",Jul-05,102.9
"Charlottetown, Prince Edward Island",Aug-05,105.4
"Charlottetown, Prince Edward Island",Sep-05,126.8
"Charlottetown, Prince Edward Island",Oct-05,117.5
"Charlottetown, Prince Edward Island",Nov-05,101.2
"Charlottetown, Prince Edward Island",Dec-05,99.9
"Charlottetown, Prince Edward Island",Jan-06,105.3
"Charlottetown, Prince Edward Island",Feb-06,104.6
"Charlottetown, Prince Edward Island",Mar-06,98.8
"Charlottetown, Prince Edward Island",Apr-06,115.2
"Charlottetown, Prince Edward Island",May-06,122.6
"Charlottetown, Prince Edward Island",Jun-06,117.3
"Charlottetown, Prince Edward Island",Jul-06,122.6
"Charlottetown, Prince Edward Island",Aug-06,124.3
"Charlottetown, Prince Edward Island",Sep-06,104.4
"Charlottetown, Prince Edward Island",Oct-06,96.5
"Charlottetown, Prince Edward Island",Nov-06,97.9
"Charlottetown, Prince Edward Island",Dec-06,104.2
"Charlottetown, Prince Edward Island",Jan-07,102.4
"Charlottetown, Prince Edward Island",Feb-07,100.5
"Charlottetown, Prince Edward Island",Mar-07,114.2
"Charlottetown, Prince Edward Island",Apr-07,119.1
"Charlottetown, Prince Edward Island",May-07,121.5
"Charlottetown, Prince Edward Island",Jun-07,118.4
"Charlottetown, Prince Edward Island",Jul-07,115
"Charlottetown, Prince Edward Island",Aug-07,108.4
"Charlottetown, Prince Edward Island",Sep-07,108.7
"Charlottetown, Prince Edward Island",Oct-07,106.7
"Charlottetown, Prince Edward Island",Nov-07,110.5
"Charlottetown, Prince Edward Island",Dec-07,114.8
"Charlottetown, Prince Edward Island",Jan-08,115
"Charlottetown, Prince Edward Island",Feb-08,114.8
"Charlottetown, Prince Edward Island",Mar-08,119
"Charlottetown, Prince Edward Island",Apr-08,122
"Charlottetown, Prince Edward Island",May-08,134.7
"Charlottetown, Prince Edward Island",Jun-08,143.4
"Charlottetown, Prince Edward Island",Jul-08,145.5
"Charlottetown, Prince Edward Island",Aug-08,135.8
"Charlottetown, Prince Edward Island",Sep-08,137.5
"Charlottetown, Prince Edward Island",Oct-08,118.9
"Charlottetown, Prince Edward Island",Nov-08,94.6
"Charlottetown, Prince Edward Island",Dec-08,80.4
"Charlottetown, Prince Edward Island",Jan-09,82
"Charlottetown, Prince Edward Island",Feb-09,91.7
"Charlottetown, Prince Edward Island",Mar-09,90.5
"Charlottetown, Prince Edward Island",Apr-09,93.6
"Charlottetown, Prince Edward Island",May-09,99
"Charlottetown, Prince Edward Island",Jun-09,110.3
"Charlottetown, Prince Edward Island",Jul-09,106.3
"Charlottetown, Prince Edward Island",Aug-09,108.7
"Charlottetown, Prince Edward Island",Sep-09,107
"Charlottetown, Prince Edward Island",Oct-09,103.1
"Charlottetown, Prince Edward Island",Nov-09,109.8
"Charlottetown, Prince Edward Island",Dec-09,105.2
"Charlottetown, Prince Edward Island",Jan-10,108.9
"Charlottetown, Prince Edward Island",Feb-10,106.6
"Charlottetown, Prince Edward Island",Mar-10,111
"Charlottetown, Prince Edward Island",Apr-10,111.2
"Charlottetown, Prince Edward Island",May-10,109.4
"Charlottetown, Prince Edward Island",Jun-10,105.3
"Charlottetown, Prince Edward Island",Jul-10,106.5
"Charlottetown, Prince Edward Island",Aug-10,105.8
"Charlottetown, Prince Edward Island",Sep-10,104.8
"Charlottetown, Prince Edward Island",Oct-10,108.1
"Charlottetown, Prince Edward Island",Nov-10,110.1
"Charlottetown, Prince Edward Island",Dec-10,113.4
"Charlottetown, Prince Edward Island",Jan-11,116.1
"Charlottetown, Prince Edward Island",Feb-11,118
"Charlottetown, Prince Edward Island",Mar-11,126
"Charlottetown, Prince Edward Island",Apr-11,131.1
"Charlottetown, Prince Edward Island",May-11,133.6
"Charlottetown, Prince Edward Island",Jun-11,130.4
"Charlottetown, Prince Edward Island",Jul-11,128.2
"Charlottetown, Prince Edward Island",Aug-11,128.1
"Charlottetown, Prince Edward Island",Sep-11,129.8
"Charlottetown, Prince Edward Island",Oct-11,127.5
"Charlottetown, Prince Edward Island",Nov-11,125.4
"Charlottetown, Prince Edward Island",Dec-11,123.4
"Charlottetown, Prince Edward Island",Jan-12,125.6
"Charlottetown, Prince Edward Island",Feb-12,130
"Charlottetown, Prince Edward Island",Mar-12,135.1
"Charlottetown, Prince Edward Island",Apr-12,141.3
"Charlottetown, Prince Edward Island",May-12,133.1
"Charlottetown, Prince Edward Island",Jun-12,127.5
"Charlottetown, Prince Edward Island",Jul-12,124
"Charlottetown, Prince Edward Island",Aug-12,129.7
"Charlottetown, Prince Edward Island",Sep-12,138.5
"Charlottetown, Prince Edward Island",Oct-12,138.3
"Charlottetown, Prince Edward Island",Nov-12,127.9
"Charlottetown, Prince Edward Island",Dec-12,127.2
"Charlottetown, Prince Edward Island",Jan-13,127.3
"Charlottetown, Prince Edward Island",Feb-13,135.2
"Charlottetown, Prince Edward Island",Mar-13,135.2
"Charlottetown, Prince Edward Island",Apr-13,137.9
"Charlottetown, Prince Edward Island",May-13,134.2
"Charlottetown, Prince Edward Island",Jun-13,137
"Charlottetown, Prince Edward Island",Jul-13,141
"Charlottetown, Prince Edward Island",Aug-13,144.4
"Charlottetown, Prince Edward Island",Sep-13,144.2
"Charlottetown, Prince Edward Island",Oct-13,135.7
"Charlottetown, Prince Edward Island",Nov-13,136.1
"Charlottetown, Prince Edward Island",Dec-13,138
"Charlottetown, Prince Edward Island",Jan-14,139.5
"Charlottetown, Prince Edward Island",Feb-14,143.5
"Charlottetown, Prince Edward Island",Mar-14,145.6
"Charlottetown, Prince Edward Island",Apr-14,146.1
"Charlottetown, Prince Edward Island",May-14,147.4
"Charlottetown, Prince Edward Island",Jun-14,146.6
"Charlottetown, Prince Edward Island",Jul-14,144.4
"Charlottetown, Prince Edward Island",Aug-14,141.9
"Charlottetown, Prince Edward Island",Sep-14,140.9
"Charlottetown, Prince Edward Island",Oct-14,137.7
"Charlottetown, Prince Edward Island",Nov-14,126
"Charlottetown, Prince Edward Island",Dec-14,112.8
"Charlottetown, Prince Edward Island",Jan-15,99.2
"Charlottetown, Prince Edward Island",Feb-15,108.2
"Charlottetown, Prince Edward Island",Mar-15,115.2
"Charlottetown, Prince Edward Island",Apr-15,113.3
"Charlottetown, Prince Edward Island",May-15,121
"Charlottetown, Prince Edward Island",Jun-15,126.5
"Charlottetown, Prince Edward Island",Jul-15,127
"Charlottetown, Prince Edward Island",Aug-15,121.7
"Charlottetown, Prince Edward Island",Sep-15,111.4
"Charlottetown, Prince Edward Island",Oct-15,108.1
"Charlottetown, Prince Edward Island",Nov-15,105.9
"Charlottetown, Prince Edward Island",Dec-15,105.2
"Charlottetown, Prince Edward Island",Jan-16,100.2
"Charlottetown, Prince Edward Island",Feb-16,94.4
"Charlottetown, Prince Edward Island",Mar-16,95.9
"Charlottetown, Prince Edward Island",Apr-16,107.6
"Charlottetown, Prince Edward Island",May-16,111
"Charlottetown, Prince Edward Island",Jun-16,112.8
"Charlottetown, Prince Edward Island",Jul-16,106
"Charlottetown, Prince Edward Island",Aug-16,104.2
"Charlottetown, Prince Edward Island",Sep-16,108.2
"Charlottetown, Prince Edward Island",Oct-16,113.5
"Charlottetown, Prince Edward Island",Nov-16,111.2
"Charlottetown, Prince Edward Island",Dec-16,113.2
"Charlottetown, Prince Edward Island",Jan-17,120.8
"Charlottetown, Prince Edward Island",Feb-17,113.6
"Charlottetown, Prince Edward Island",Mar-17,112.5
"Charlottetown, Prince Edward Island",Apr-17,118.2
"Charlottetown, Prince Edward Island",May-17,114.8
"Charlottetown, Prince Edward Island",Jun-17,113.7
"Charlottetown, Prince Edward Island",Jul-17,110.3
"Charlottetown, Prince Edward Island",Aug-17,114.9
"Charlottetown, Prince Edward Island",Sep-17,122.8
"Charlottetown, Prince Edward Island",Oct-17,115.9
"Charlottetown, Prince Edward Island",Nov-17,123.6
"Charlottetown, Prince Edward Island",Dec-17,119.5
"Charlottetown, Prince Edward Island",Jan-18,123.3
"Charlottetown, Prince Edward Island",Feb-18,123.4
"Charlottetown, Prince Edward Island",Mar-18,124.8
"Charlottetown, Prince Edward Island",Apr-18,131.4
"Charlottetown, Prince Edward Island",May-18,139.3
"Charlottetown, Prince Edward Island",Jun-18,138.1
"Charlottetown, Prince Edward Island",Jul-18,136.8
"Charlottetown, Prince Edward Island",Aug-18,134.9
"Charlottetown, Prince Edward Island",Sep-18,134.4
"Charlottetown, Prince Edward Island",Oct-18,132.5
"Charlottetown, Prince Edward Island",Nov-18,119.5
"Charlottetown, Prince Edward Island",Dec-18,111.4
"Charlottetown, Prince Edward Island",Jan-19,106
"Charlottetown, Prince Edward Island",Feb-19,107.7
"Charlottetown, Prince Edward Island",Mar-19,119.4
"Charlottetown, Prince Edward Island",Apr-19,133.7
"Charlottetown, Prince Edward Island",May-19,136.6
"Charlottetown, Prince Edward Island",Jun-19,124.1
"Charlottetown, Prince Edward Island",Jul-19,131
"Charlottetown, Prince Edward Island",Aug-19,124.6
"Charlottetown, Prince Edward Island",Sep-19,123.3
"Charlottetown, Prince Edward Island",Oct-19,122.4
"Charlottetown, Prince Edward Island",Nov-19,122.5
"Charlottetown, Prince Edward Island",Dec-19,121.6
"Charlottetown, Prince Edward Island",Jan-20,121.6
"Charlottetown, Prince Edward Island",Feb-20,118.9
"Charlottetown, Prince Edward Island",Mar-20,98.2
"Charlottetown, Prince Edward Island",Apr-20,81.5
"Charlottetown, Prince Edward Island",May-20,90.6
"Charlottetown, Prince Edward Island",Jun-20,102.7
"Charlottetown, Prince Edward Island",Jul-20,107.6
"Charlottetown, Prince Edward Island",Aug-20,107.4
"Charlottetown, Prince Edward Island",Sep-20,106.7
"Charlottetown, Prince Edward Island",Oct-20,107.5
"Charlottetown, Prince Edward Island",Nov-20,103.7
"Charlottetown, Prince Edward Island",Dec-20,109.4
"Charlottetown, Prince Edward Island",Jan-21,117
"Charlottetown, Prince Edward Island",Feb-21,123.7
"Charlottetown, Prince Edward Island",Mar-21,133.9
"Charlottetown, Prince Edward Island",Apr-21,134.7
"Charlottetown, Prince Edward Island",May-21,138
"Charlottetown, Prince Edward Island",Jun-21,139.4
"Charlottetown, Prince Edward Island",Jul-21,145.7
"Charlottetown, Prince Edward Island",Aug-21,145.2
"Charlottetown, Prince Edward Island",Sep-21,145.8
"Charlottetown, Prince Edward Island",Oct-21,152.2
"Charlottetown, Prince Edward Island",Nov-21,151.8
"Charlottetown, Prince Edward Island",Dec-21,142.9
"Charlottetown, Prince Edward Island",Jan-22,151.8
"Charlottetown, Prince Edward Island",Feb-22,163.2
"Charlottetown, Prince Edward Island",Mar-22,180.7
"Charlottetown, Prince Edward Island",Apr-22,179.3
"Charlottetown, Prince Edward Island",May-22,212.9
"Charlottetown, Prince Edward Island",Jun-22,222.5
"Charlottetown, Prince Edward Island",Jul-22,203.8
"Charlottetown, Prince Edward Island",Aug-22,188.4
"Charlottetown, Prince Edward Island",Sep-22,172.1
"Charlottetown, Prince Edward Island",Oct-22,185.5
"Charlottetown, Prince Edward Island",Nov-22,185.4
"Charlottetown, Prince Edward Island",Dec-22,159.5
"Charlottetown, Prince Edward Island",Jan-23,170.1
"Charlottetown, Prince Edward Island",Feb-23,171
"Charlottetown, Prince Edward Island",Mar-23,169.1
"Charlottetown, Prince Edward Island",Apr-23,176.7
"Charlottetown, Prince Edward Island",May-23,169.7
"Charlottetown, Prince Edward Island",Jun-23,172.1
"Charlottetown, Prince Edward Island",Jul-23,182.4
"Charlottetown, Prince Edward Island",Aug-23,194
"Charlottetown, Prince Edward Island",Sep-23,193.6
"Charlottetown, Prince Edward Island",Oct-23,174.4
"Charlottetown, Prince Edward Island",Nov-23,170.1
"Charlottetown, Prince Edward Island",Dec-23,166.7
"Charlottetown, Prince Edward Island",Jan-24,167.7
"Charlottetown, Prince Edward Island",Feb-24,172
"Charlottetown, Prince Edward Island",Mar-24,175.5
,,
"Halifax, Nova Scotia",Jan-90,..
"Halifax, Nova Scotia",Feb-90,..
"Halifax, Nova Scotia",Mar-90,..
"Halifax, Nova Scotia",Apr-90,..
"Halifax, Nova Scotia",May-90,..
"Halifax, Nova Scotia",Jun-90,..
"Halifax, Nova Scotia",Jul-90,..
"Halifax, Nova Scotia",Aug-90,..
"Halifax, Nova Scotia",Sep-90,..
"Halifax, Nova Scotia",Oct-90,..
"Halifax, Nova Scotia",Nov-90,..
"Halifax, Nova Scotia",Dec-90,..
"Halifax, Nova Scotia",Jan-91,..
"Halifax, Nova Scotia",Feb-91,..
"Halifax, Nova Scotia",Mar-91,..
"Halifax, Nova Scotia",Apr-91,..
"Halifax, Nova Scotia",May-91,..
"Halifax, Nova Scotia",Jun-91,..
"Halifax, Nova Scotia",Jul-91,..
"Halifax, Nova Scotia",Aug-91,..
"Halifax, Nova Scotia",Sep-91,..
"Halifax, Nova Scotia",Oct-91,..
"Halifax, Nova Scotia",Nov-91,..
"Halifax, Nova Scotia",Dec-91,..
"Halifax, Nova Scotia",Jan-92,..
"Halifax, Nova Scotia",Feb-92,..
"Halifax, Nova Scotia",Mar-92,64.7
"Halifax, Nova Scotia",Apr-92,64.7
"Halifax, Nova Scotia",May-92,64.7
"Halifax, Nova Scotia",Jun-92,65.4
"Halifax, Nova Scotia",Jul-92,65.4
"Halifax, Nova Scotia",Aug-92,64.8
"Halifax, Nova Scotia",Sep-92,64.6
"Halifax, Nova Scotia",Oct-92,64.5
"Halifax, Nova Scotia",Nov-92,63.7
"Halifax, Nova Scotia",Dec-92,62.3
"Halifax, Nova Scotia",Jan-93,58.7
"Halifax, Nova Scotia",Feb-93,57.2
"Halifax, Nova Scotia",Mar-93,55.5
"Halifax, Nova Scotia",Apr-93,56.5
"Halifax, Nova Scotia",May-93,57.9
"Halifax, Nova Scotia",Jun-93,60
"Halifax, Nova Scotia",Jul-93,60.3
"Halifax, Nova Scotia",Aug-93,59.1
"Halifax, Nova Scotia",Sep-93,58.5
"Halifax, Nova Scotia",Oct-93,59.6
"Halifax, Nova Scotia",Nov-93,55.6
"Halifax, Nova Scotia",Dec-93,55.5
"Halifax, Nova Scotia",Jan-94,56.4
"Halifax, Nova Scotia",Feb-94,54
"Halifax, Nova Scotia",Mar-94,56.6
"Halifax, Nova Scotia",Apr-94,56.4
"Halifax, Nova Scotia",May-94,61.3
"Halifax, Nova Scotia",Jun-94,61.2
"Halifax, Nova Scotia",Jul-94,62
"Halifax, Nova Scotia",Aug-94,63.1
"Halifax, Nova Scotia",Sep-94,63.8
"Halifax, Nova Scotia",Oct-94,63.1
